Scenario 1 - Mean,Scenario 1 - Std Dev,Scenario 2 - Mean,Scenario 2 - Std Dev,Scenario 3 - Mean,Scenario 3 - Std Dev,Scenario 4 - Mean,Scenario 4 - Std Dev,Scenario 5 - Mean,Scenario 5 - Std Dev,Scenario 6 - Mean,Scenario 6 - Std Dev,Scenario 7 - Mean,Scenario 7 - Std Dev,Scenario 8 - Mean,Scenario 8 - Std Dev,Scenario 9 - Mean,Scenario 9 - Std Dev,Scenario 10 - Mean,Scenario 10 - Std Dev,Scenario 11 - Mean,Scenario 11 - Std Dev,Scenario 12 - Mean,Scenario 12 - Std Dev,Scenario 13 - Mean,Scenario 13 - Std Dev,Scenario 14 - Mean,Scenario 14 - Std Dev,Scenario 15 - Mean,Scenario 15 - Std Dev,Scenario 16 - Mean,Scenario 16 - Std Dev,Scenario 17 - Mean,Scenario 17 - Std Dev,Scenario 18 - Mean,Scenario 18 - Std Dev,Scenario 19 - Mean,Scenario 19 - Std Dev,Scenario 20 - Mean,Scenario 20 - Std Dev
57.96187499999999,12.708698457869538,57.576375,10.937267259428502,53.71425000000001,11.389560735603457,62.626875,11.45426775601081,58.35975,12.360986987516632,74.55149999999999,15.91659406615205,68.69175,12.331377294212606,59.95649999999999,12.958100319448405,39.020999999999994,20.75701360718562,30.619500000000002,20.139516434667,54.346875,7.162088835881299,77.8005,18.257225053842838,57.55199999999999,8.887153024950615,48.817125000000004,5.266795604302487,44.60025,6.981900956918697,38.9625,10.341187337803893,53.288625,13.315297430388936,61.367250000000006,12.797373726884572,65.45175,20.86027462999682,82.20862499999998,28.939513713831744
54.74177083333332,12.708698457869538,54.37768749999999,10.937267259428502,50.730125,11.389560735603457,59.14760416666666,11.45426775601081,55.11754166666667,12.360986987516632,70.40974999999999,15.91659406615205,64.87554166666666,12.331377294212606,56.625583333333324,12.958100319448405,36.85316666666666,20.75701360718562,28.918416666666666,20.139516434667,51.32760416666666,7.162088835881299,73.47824999999999,18.257225053842838,54.35466666666666,8.887153024950615,46.1050625,5.266795604302487,42.122458333333334,6.981900956918697,36.797916666666666,10.341187337803893,50.32814583333333,13.315297430388936,57.95795833333333,12.797373726884572,61.815541666666675,20.86027462999682,77.64147916666666,28.939513713831744
83.72270833333333,12.708698457869538,83.165875,10.937267259428502,77.58725000000001,11.389560735603457,90.46104166666666,11.45426775601081,84.29741666666666,12.360986987516632,107.68549999999999,15.91659406615205,99.22141666666667,12.331377294212606,86.60383333333333,12.958100319448405,56.36366666666666,20.75701360718562,44.228166666666674,20.139516434667,78.50104166666667,7.162088835881299,112.37849999999999,18.257225053842838,83.13066666666666,8.887153024950615,70.513625,5.266795604302487,64.42258333333334,6.981900956918697,56.27916666666667,10.341187337803893,76.97245833333334,13.315297430388936,88.64158333333334,12.797373726884572,94.54141666666668,20.86027462999682,118.74579166666665,28.939513713831744
77.28249999999998,12.708698457869538,76.76849999999999,10.937267259428502,71.619,11.389560735603457,83.50249999999998,11.45426775601081,77.813,12.360986987516632,99.40199999999999,15.91659406615205,91.589,12.331377294212606,79.942,12.958100319448405,52.02799999999999,20.75701360718562,40.826,20.139516434667,72.46249999999999,7.162088835881299,103.734,18.257225053842838,76.73599999999999,8.887153024950615,65.0895,5.266795604302487,59.467,6.981900956918697,51.949999999999996,10.341187337803893,71.0515,13.315297430388936,81.823,12.797373726884572,87.269,20.86027462999682,109.61149999999998,28.939513713831744
86.94281249999999,12.708698457869538,86.3645625,10.937267259428502,80.57137500000002,11.389560735603457,93.94031249999999,11.45426775601081,87.539625,12.360986987516632,111.82724999999999,15.91659406615205,103.037625,12.331377294212606,89.93475,12.958100319448405,58.531499999999994,20.75701360718562,45.92925,20.139516434667,81.5203125,7.162088835881299,116.70075,18.257225053842838,86.32799999999999,8.887153024950615,73.2256875,5.266795604302487,66.900375,6.981900956918697,58.44375,10.341187337803893,79.93293750000001,13.315297430388936,92.050875,12.797373726884572,98.17762500000002,20.86027462999682,123.31293749999999,28.939513713831744
64.40208333333332,12.708698457869538,63.973749999999995,10.937267259428502,59.682500000000005,11.389560735603457,69.58541666666666,11.45426775601081,64.84416666666667,12.360986987516632,82.835,15.91659406615205,76.32416666666667,12.331377294212606,66.61833333333333,12.958100319448405,43.35666666666666,20.75701360718562,34.02166666666667,20.139516434667,60.385416666666664,7.162088835881299,86.445,18.257225053842838,63.94666666666666,8.887153024950615,54.24125,5.266795604302487,49.55583333333333,6.981900956918697,43.291666666666664,10.341187337803893,59.209583333333335,13.315297430388936,68.18583333333333,12.797373726884572,72.72416666666668,20.86027462999682,91.34291666666665,28.939513713831744
51.52166666666666,12.708698457869538,51.179,10.937267259428502,47.74600000000001,11.389560735603457,55.66833333333333,11.45426775601081,51.87533333333334,12.360986987516632,66.268,15.91659406615205,61.05933333333334,12.331377294212606,53.294666666666664,12.958100319448405,34.68533333333333,20.75701360718562,27.217333333333336,20.139516434667,48.30833333333334,7.162088835881299,69.15599999999999,18.257225053842838,51.15733333333333,8.887153024950615,43.393,5.266795604302487,39.644666666666666,6.981900956918697,34.63333333333333,10.341187337803893,47.36766666666667,13.315297430388936,54.54866666666667,12.797373726884572,58.179333333333346,20.86027462999682,73.07433333333333,28.939513713831744
90.16291666666665,12.708698457869538,89.56324999999998,10.937267259428502,83.5555,11.389560735603457,97.41958333333332,11.45426775601081,90.78183333333332,12.360986987516632,115.96899999999998,15.91659406615205,106.85383333333333,12.331377294212606,93.26566666666665,12.958100319448405,60.69933333333332,20.75701360718562,47.63033333333333,20.139516434667,84.53958333333333,7.162088835881299,121.02299999999998,18.257225053842838,89.52533333333332,8.887153024950615,75.93775,5.266795604302487,69.37816666666666,6.981900956918697,60.60833333333333,10.341187337803893,82.89341666666667,13.315297430388936,95.46016666666667,12.797373726884572,101.81383333333333,20.86027462999682,127.8800833333333,28.939513713831744
74.06239583333331,12.708698457869538,73.56981249999998,10.937267259428502,68.634875,11.389560735603457,80.02322916666665,11.45426775601081,74.57079166666666,12.360986987516632,95.26024999999998,15.91659406615205,87.77279166666666,12.331377294212606,76.61108333333331,12.958100319448405,49.86016666666666,20.75701360718562,39.124916666666664,20.139516434667,69.44322916666665,7.162088835881299,99.41174999999998,18.257225053842838,73.53866666666666,8.887153024950615,62.3774375,5.266795604302487,56.98920833333333,6.981900956918697,49.78541666666666,10.341187337803893,68.09102083333333,13.315297430388936,78.41370833333333,12.797373726884572,83.63279166666668,20.86027462999682,105.04435416666664,28.939513713831744
64.40208333333332,12.708698457869538,63.973749999999995,10.937267259428502,59.682500000000005,11.389560735603457,69.58541666666666,11.45426775601081,64.84416666666667,12.360986987516632,82.835,15.91659406615205,76.32416666666667,12.331377294212606,66.61833333333333,12.958100319448405,43.35666666666666,20.75701360718562,34.02166666666667,20.139516434667,60.385416666666664,7.162088835881299,86.445,18.257225053842838,63.94666666666666,8.887153024950615,54.24125,5.266795604302487,49.55583333333333,6.981900956918697,43.291666666666664,10.341187337803893,59.209583333333335,13.315297430388936,68.18583333333333,12.797373726884572,72.72416666666668,20.86027462999682,91.34291666666665,28.939513713831744
48.30156249999999,12.708698457869538,47.9803125,10.937267259428502,44.761875,11.389560735603457,52.18906249999999,11.45426775601081,48.633125,12.360986987516632,62.12625,15.91659406615205,57.243125000000006,12.331377294212606,49.96374999999999,12.958100319448405,32.5175,20.75701360718562,25.51625,20.139516434667,45.2890625,7.162088835881299,64.83375,18.257225053842838,47.959999999999994,8.887153024950615,40.6809375,5.266795604302487,37.166875,6.981900956918697,32.46875,10.341187337803893,44.4071875,13.315297430388936,51.139375,12.797373726884572,54.543125,20.86027462999682,68.50718749999999,28.939513713831744
45.08145833333332,12.708698457869538,44.78162499999999,10.937267259428502,41.77775,11.389560735603457,48.70979166666666,11.45426775601081,45.39091666666666,12.360986987516632,57.98449999999999,15.91659406615205,53.42691666666666,12.331377294212606,46.63283333333332,12.958100319448405,30.34966666666666,20.75701360718562,23.815166666666666,20.139516434667,42.26979166666666,7.162088835881299,60.51149999999999,18.257225053842838,44.76266666666666,8.887153024950615,37.968875,5.266795604302487,34.68908333333333,6.981900956918697,30.304166666666664,10.341187337803893,41.44670833333333,13.315297430388936,47.73008333333333,12.797373726884572,50.90691666666667,20.86027462999682,63.94004166666665,28.939513713831744
41.861354166666665,12.708698457869538,41.5829375,10.937267259428502,38.793625000000006,11.389560735603457,45.23052083333333,11.45426775601081,42.14870833333333,12.360986987516632,53.842749999999995,15.91659406615205,49.610708333333335,12.331377294212606,43.30191666666666,12.958100319448405,28.18183333333333,20.75701360718562,22.114083333333337,20.139516434667,39.25052083333333,7.162088835881299,56.189249999999994,18.257225053842838,41.56533333333333,8.887153024950615,35.2568125,5.266795604302487,32.21129166666667,6.981900956918697,28.139583333333334,10.341187337803893,38.48622916666667,13.315297430388936,44.32079166666667,12.797373726884572,47.27070833333334,20.86027462999682,59.372895833333324,28.939513713831744
38.64124999999999,12.708698457869538,38.384249999999994,10.937267259428502,35.8095,11.389560735603457,41.75124999999999,11.45426775601081,38.9065,12.360986987516632,49.70099999999999,15.91659406615205,45.7945,12.331377294212606,39.971,12.958100319448405,26.013999999999996,20.75701360718562,20.413,20.139516434667,36.231249999999996,7.162088835881299,51.867,18.257225053842838,38.367999999999995,8.887153024950615,32.54475,5.266795604302487,29.7335,6.981900956918697,25.974999999999998,10.341187337803893,35.52575,13.315297430388936,40.9115,12.797373726884572,43.6345,20.86027462999682,54.80574999999999,28.939513713831744
